name,id
"Homing Pigeon (Columba livia)","Columba_livia"
"Irish) (Columba livia)","Columba_livia"
"Lower) (Columba livia)","Columba_livia"
"Pigeon (Columba livia)","Columba_livia"
"Rock Dove Pigeon (Columba livia)","Columba_livia"
"Upper) (Columba livia)","Columba_livia"
"Rufous-banded Honeyeater (Conopophila albogularis)","Conopophila_albogularis"
"Rufous-throated Honeyeater (Conopophila rufogularis)","Conopophila_rufogularis"
"Grey Honeyeater (Conopophila whitei)","Conopophila_whitei"
"Barred Cuckoo-shrike (Coracina lineata)","Coracina_lineata"
"Barred Cuckooshrike (Coracina lineata)","Coracina_lineata"
"Yellow-eyed Cuckoo-shrike (Coracina lineata)","Coracina_lineata"
"Yellow-eyed Cuckooshrike (Coracina lineata)","Coracina_lineata"
"Ground Cuckoo-shrike (Coracina maxima)","Coracina_maxima"
"Ground Cuckooshrike (Coracina maxima)","Coracina_maxima"
"Black-faced Cuckoo-shrike (Coracina novaehollandiae)","Coracina_novaehollandiae"
"Black-faced Cuckooshrike (Coracina novaehollandiae)","Coracina_novaehollandiae"
"Shufflewing, Bfcs (Coracina novaehollandiae)","Coracina_novaehollandiae"
"White-bellied Cuckoo-shrike (Coracina papuensis)","Coracina_papuensis"
"White-bellied Cuckooshrike (Coracina papuensis)","Coracina_papuensis"
"Cicadabird (Coracina tenuirostris)","Coracina_tenuirostris"
"Common Cicadabird (Coracina tenuirostris)","Coracina_tenuirostris"
"Slender-billed Cicadabird (Coracina tenuirostris)","Coracina_tenuirostris"
"White-winged Chough (Corcorax melanorhamphos)","Corcorax_melanorhamphos"
"White-throated Treecreeper (Cormobates leucophaea)","Cormobates_leucophaea"
"Little Crow (Corvus bennetti)","Corvus_bennetti"
"Australian Raven (Corvus coronoides)","Corvus_coronoides"
"Little Raven (Corvus mellori)","Corvus_mellori"
"Torresian Crow (Corvus orru)","Corvus_orru"
"House Crow (Corvus splendens)","Corvus_splendens"
"Indian House Crow (Corvus splendens)","Corvus_splendens"
"Austria) (Corvus splendens)","Corvus_splendens"
"Colombo Crow (Corvus splendens)","Corvus_splendens"
"Indian House-crow (Corvus splendens)","Corvus_splendens"
"Irish) (Corvus splendens)","Corvus_splendens"
"Forest Raven (Corvus tasmanicus)","Corvus_tasmanicus"
"King Quail (Coturnix chinensis)","Coturnix_chinensis"
"Blue Quail (Coturnix chinensis)","Coturnix_chinensis"
"Blue-breasted Quail (Coturnix chinensis)","Coturnix_chinensis"
"Stubble Quail (Coturnix pectoralis)","Coturnix_pectoralis"
"Grey Quail (Coturnix pectoralis)","Coturnix_pectoralis"
"Pectoral Quail (Coturnix pectoralis)","Coturnix_pectoralis"
"Brown Quail (Coturnix ypsilophora)","Coturnix_ypsilophora"
"Partridge Quail (Coturnix ypsilophora)","Coturnix_ypsilophora"
"Silver Quail (Coturnix ypsilophora)","Coturnix_ypsilophora"
"Swamp Partridge (Coturnix ypsilophora)","Coturnix_ypsilophora"
"Swamp Quail (Coturnix ypsilophora)","Coturnix_ypsilophora"
"Black-backed Butcherbird (Cracticus mentalis)","Cracticus_mentalis"
"Pied Butcherbird (Cracticus nigrogularis)","Cracticus_nigrogularis"
"Pied Butcher Bird (Cracticus nigrogularis)","Cracticus_nigrogularis"
"Black Butcherbird (Cracticus quoyi)","Cracticus_quoyi"
"Australian Magpie (Cracticus tibicen)","Cracticus_tibicen"
"Grey Butcherbird (Cracticus torquatus)","Cracticus_torquatus"
"Grey Butcher Bird (Cracticus torquatus)","Cracticus_torquatus"
"Oriental Cuckoo (Cuculus optatus)","Cuculus_optatus"
"Palid Cuckoo (Cuculus pallidus)","Cuculus_pallidus"
"Pallid Cuckoo (Cuculus pallidus)","Cuculus_pallidus"
"Himalayan Cuckoo (Cuculus saturatus)","Cuculus_saturatus"
"Oriental Cuckoo (Cuculus saturatus)","Cuculus_saturatus"
"Double-eyed Fig-parrot (Cyclopsitta diophthalma)","Cyclopsitta_diophthalma"
"Double-eyed Fig Parrot (Cyclopsitta diophthalma)","Cyclopsitta_diophthalma"
"Double-eyed Fig-Parrot (Cyclopsitta diophthalma)","Cyclopsitta_diophthalma"
"Black Swan (Cygnus atratus)","Cygnus_atratus"
"Mute Swan (Cygnus olor)","Cygnus_olor"
"White Swan (Cygnus olor)","Cygnus_olor"
"Fysyldayan Gu Gushu (Cygnus olor)","Cygnus_olor"
"Blue-winged Kookaburra (Dacelo leachii)","Dacelo_leachii"
"Laughing Kookaburra (Dacelo novaeguineae)","Dacelo_novaeguineae"
"Kookaburra (Dacelo novaeguineae)","Dacelo_novaeguineae"
"Bushman's Clock (Dacelo novaeguineae)","Dacelo_novaeguineae"
"Varied Sittella (Daphoenositta chrysoptera)","Daphoenositta_chrysoptera"
"Varied Sitella (Daphoenositta chrysoptera)","Daphoenositta_chrysoptera"
"Cape Petrel (Daption capense)","Daption_capense"
"Cape Pigeon (Daption capense)","Daption_capense"
"Pintado Petrel (Daption capense)","Daption_capense"
"Eastern Bristlebird (Dasyornis brachypterus)","Dasyornis_brachypterus"
"Rufous Bristlebird (Dasyornis broadbenti)","Dasyornis_broadbenti"
"Western Bristlebird (Dasyornis longirostris)","Dasyornis_longirostris"
"Long-billed Bristlebird (Dasyornis longirostris)","Dasyornis_longirostris"
"Wandering Whistling-duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Black-legged Tree-Duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Chestnut Whistling Duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Red Whistler (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Wandering Tree-Duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Water Whistler (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Whistler (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Whistling Duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Whistling Tree-Duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Wandering Whistling Duck (Dendrocygna arcuata)","Dendrocygna_arcuata"
"Plumed Whistling-duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Eyton Tree-Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Eyton's Tree-Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Grass Whistler (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Grey Whistler (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Monkey Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Plumed Tree-Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Red-legged Tree-Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Red-legged Whistler (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Whistler (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Whistling Tree-Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Grass Whistling Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Plumed Whistling Duck (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Plumed Whistling Ducks (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Plumed Whistling Ducks And Friends (Dendrocygna eytoni)","Dendrocygna_eytoni"
"Mistletoebird (Dicaeum hirundinaceum)","Dicaeum_hirundinaceum"
"Spangled Drongo (Dicrurus bracteatus)","Dicrurus_bracteatus"
"Royal Albatross (Diomedea epomophora)","Diomedea_epomophora"
"Southern Royal Albatross (Diomedea epomophora)","Diomedea_epomophora"
"Wandering Albatross (Diomedea exulans)","Diomedea_exulans"
"Cape Sheep, Man-of-war Bird, Snowy Albatross, White-winged Albatross (Diomedea exulans)","Diomedea_exulans"
"Emu (Dromaius novaehollandiae)","Dromaius_novaehollandiae"
"Emu Population In The New South Wales North Coast Bioregion And Port Stephens Local Government Area (Dromaius novaehollandiae)","Dromaius_novaehollandiae"
"Southern Scrub-robin (Drymodes brunneopygia)","Drymodes_brunneopygia"
"Southern Scrub Robin (Drymodes brunneopygia)","Drymodes_brunneopygia"
"Northern Scrub-robin (Drymodes superciliaris)","Drymodes_superciliaris"
"Northern Scrub Robin (Drymodes superciliaris)","Drymodes_superciliaris"
"Pied Imperial-pigeon (Ducula bicolor)","Ducula_bicolor"
"Pied Imperial Pigeon (Ducula bicolor)","Ducula_bicolor"
"Eclectus Parrot (Eclectus roratus)","Eclectus_roratus"
"Little Egret (Egretta garzetta)","Egretta_garzetta"
"Lesser Egret (Egretta garzetta)","Egretta_garzetta"
"White-faced Heron (Egretta novaehollandiae)","Egretta_novaehollandiae"
"Faced Heron (Egretta novaehollandiae)","Egretta_novaehollandiae"
"Pied Heron (Egretta picata)","Egretta_picata"
"Pied Egret, White-headed Egret (Egretta picata)","Egretta_picata"
"Eastern Reef Egret (Egretta sacra)","Egretta_sacra"
"Pacific Reef Heron (Egretta sacra)","Egretta_sacra"
"Reef Heron (Egretta sacra)","Egretta_sacra"
"Pacific Reef-egret (Egretta sacra)","Egretta_sacra"
"Black-shouldered Kite (Elanus axillaris)","Elanus_axillaris"
"Shouldered Kite (Elanus axillaris)","Elanus_axillaris"
"Black-shouldered Kite (Elanus caeruleus)","Elanus_caeruleus"
"Black-winged Kite (Elanus caeruleus)","Elanus_caeruleus"
"Letter-winged Kite (Elanus scriptus)","Elanus_scriptus"
"Black-fronted Dotterel (Elseyornis melanops)","Elseyornis_melanops"
"Painted Finch (Emblema pictum)","Emblema_pictum"
"Painted Firetail (Emblema pictum)","Emblema_pictum"
"Blue-faced Honeyeater (Entomyzon cyanotis)","Entomyzon_cyanotis"
"Banana Bird (Entomyzon cyanotis)","Entomyzon_cyanotis"
"Galah (Eolophus roseicapillus)","Eolophus_roseicapillus"
"Eastern Yellow Robin (Eopsaltria australis)","Eopsaltria_australis"
"Yellow Robin (Eopsaltria australis)","Eopsaltria_australis"
"White-breasted Robin (Eopsaltria georgiana)","Eopsaltria_georgiana"
"Western Yellow Robin (Eopsaltria griseogularis)","Eopsaltria_griseogularis"
"Grey-breasted Robin (Eopsaltria griseogularis)","Eopsaltria_griseogularis"
"Mangrove Robin (Eopsaltria pulverulenta)","Eopsaltria_pulverulenta"
"Black-necked Stork (Ephippiorhynchus asiaticus)","Ephippiorhynchus_asiaticus"
"Jabiru (Ephippiorhynchus asiaticus)","Ephippiorhynchus_asiaticus"
"White-fronted Chat (Epthianura albifrons)","Epthianura_albifrons"
"White-fronted Chat Epthianura Albifrons (jardine & Selby, 1828) In The Sydney Metropolitan Catchment Management Authority Area (Epthianura albifrons)","Epthianura_albifrons"
"Orange Chat (Epthianura aurifrons)","Epthianura_aurifrons"
"Yellow Chat (Epthianura crocea)","Epthianura_crocea"
"Crimson Chat (Epthianura tricolor)","Epthianura_tricolor"
"Spinifexbird (Eremiornis carteri)","Eremiornis_carteri"
"Spinifex-bird (Eremiornis carteri)","Eremiornis_carteri"
"Red-kneed Dotterel (Erythrogonys cinctus)","Erythrogonys_cinctus"
"Red Goshawk (Erythrotriorchis radiatus)","Erythrotriorchis_radiatus"
"Gouldian Finch (Erythrura gouldiae)","Erythrura_gouldiae"
"Gould's Finch (Erythrura gouldiae)","Erythrura_gouldiae"
"Blue-faced Parrot-finch (Erythrura trichroa)","Erythrura_trichroa"
"Blue-faced Parrot-Finch (Erythrura trichroa)","Erythrura_trichroa"
"Blue-faced Parrotfinch (Erythrura trichroa)","Erythrura_trichroa"
"Beach Stone-curlew (Esacus magnirostris)","Esacus_magnirostris"
"Eastern Koel (Eudynamys orientalis)","Eudynamys_orientalis"
"Pacific Koel (Eudynamys orientalis)","Eudynamys_orientalis"
"Rockhopper Penguin (Eudyptes chrysocome)","Eudyptes_chrysocome"
"Crested Penguin, Jackass Penguin, Tufted Penguin (Eudyptes chrysocome)","Eudyptes_chrysocome"
"Southern Rockhopper Penguin (Eudyptes chrysocome)","Eudyptes_chrysocome"
"Macaroni Penguin (Eudyptes chrysolophus)","Eudyptes_chrysolophus"
"Royal Penguin (Eudyptes chrysolophus)","Eudyptes_chrysolophus"
"Fiordland Penguin (Eudyptes pachyrhynchus)","Eudyptes_pachyrhynchus"
"Fiordland Crested Penguin (Eudyptes pachyrhynchus)","Eudyptes_pachyrhynchus"
"Little Penguin (Eudyptula minor)","Eudyptula_minor"
"Fairy Penguin (Eudyptula minor)","Eudyptula_minor"
"Blue Penguin (Eudyptula minor)","Eudyptula_minor"
"Little Penguin In The Manly Point Area (being The Area On And Near The Shoreline From Cannae Point Generally Northward To The Point Near The Intersection Of Stuart Street And Oyama Cove Avenue, And Extending 100 Metres Offshore From That Shoreline) (Eudyptula minor)","Eudyptula_minor"
"Little Penguin, Little Blue Penguin (Eudyptula minor)","Eudyptula_minor"
"Chestnut Rail (Eulabeornis castaneoventris)","Eulabeornis_castaneoventris"
"Spotted Nightjar (Eurostopodus argus)","Eurostopodus_argus"
"Spotted Eared-nightjar (Eurostopodus argus)","Eurostopodus_argus"
"White-throated Nightjar (Eurostopodus mystacalis)","Eurostopodus_mystacalis"
"White-throated Eared-nightjar (Eurostopodus mystacalis)","Eurostopodus_mystacalis"
"Dollarbird (Eurystomus orientalis)","Eurystomus_orientalis"
"Eastern Broad-billed Roller (Eurystomus orientalis)","Eurystomus_orientalis"
"Oriental Dollarbird (Eurystomus orientalis)","Eurystomus_orientalis"
"Asian Dollarbird (Eurystomus orientalis)","Eurystomus_orientalis"
"Broad-billed Roller (Eurystomus orientalis)","Eurystomus_orientalis"
"Dollar Bird (Eurystomus orientalis)","Eurystomus_orientalis"
"Dollar Roller (Eurystomus orientalis)","Eurystomus_orientalis"
"King Quail (Excalfactoria chinensis)","Excalfactoria_chinensis"
"Chestnut-bellied Quail (Excalfactoria chinensis)","Excalfactoria_chinensis"
"Dwalf Quail (Excalfactoria chinensis)","Excalfactoria_chinensis"
"Least Quail (Excalfactoria chinensis)","Excalfactoria_chinensis"
"Swamp Quail (Excalfactoria chinensis)","Excalfactoria_chinensis"
"Brown Falcon (Falco berigora)","Falco_berigora"
"Nankeen Kestrel (Falco cenchroides)","Falco_cenchroides"
"Australian Kestrel (Falco cenchroides)","Falco_cenchroides"
"Australian Falcon (Falco cenchroides)","Falco_cenchroides"
"Grey Falcon (Falco hypoleucos)","Falco_hypoleucos"
"Australian Hobby (Falco longipennis)","Falco_longipennis"
"Little Falcon (Falco longipennis)","Falco_longipennis"
"Peregrine Falcon (Falco peregrinus)","Falco_peregrinus"
"Peregrine (Falco peregrinus)","Falco_peregrinus"
"Black Falcon (Falco subniger)","Falco_subniger"
"Crested Shrike-tit (Falcunculus frontatus)","Falcunculus_frontatus"
"Crested Shriketit (Falcunculus frontatus)","Falcunculus_frontatus"
"Lesser Frigatebird (Fregata ariel)","Fregata_ariel"
"Great Frigatebird (Fregata minor)","Fregata_minor"
"Greater Frigatebird (Fregata minor)","Fregata_minor"
"Man-o-war Bird, Sea Hawk (Fregata minor)","Fregata_minor"
"Black-bellied Storm-petrel (Fregetta tropica)","Fregetta_tropica"
"Black-bellied Storm Petrel (Fregetta tropica)","Fregetta_tropica"
"Eurasian Coot (Fulica atra)","Fulica_atra"
"Coot (Fulica atra)","Fulica_atra"
"European Coot (Fulica atra)","Fulica_atra"
"Common Coot (Fulica atra)","Fulica_atra"
"Southern Fulmar (Fulmarus glacialoides)","Fulmarus_glacialoides"
"Antarctic Fulmar (Fulmarus glacialoides)","Fulmarus_glacialoides"
"Latham's Snipe (Gallinago hardwickii)","Gallinago_hardwickii"
"Japanese Snipe (Gallinago hardwickii)","Gallinago_hardwickii"
"Lathams Snipe (Gallinago hardwickii)","Gallinago_hardwickii"
"Swinhoe's Snipe (Gallinago megala)","Gallinago_megala"
"Dusky Moorhen (Gallinula tenebrosa)","Gallinula_tenebrosa"
"Buff-banded Rail (Gallirallus philippensis)","Gallirallus_philippensis"
"Banded Land-rail (Gallirallus philippensis)","Gallirallus_philippensis"
"Banded Rail (Gallirallus philippensis)","Gallirallus_philippensis"
"Red Junglefowl (Gallus gallus)","Gallus_gallus"
"Domestic Chicken (Gallus gallus)","Gallus_gallus"
"Grey-backed Storm-petrel (Garrodia nereis)","Garrodia_nereis"
"Gray-backed Storm-petrel (Garrodia nereis)","Garrodia_nereis"
"Grey-backed Storm Petrel (Garrodia nereis)","Garrodia_nereis"
"Gull-billed Tern (Gelochelidon nilotica)","Gelochelidon_nilotica"
"Red-cheeked Parrot (Geoffroyus geoffroyi)","Geoffroyus_geoffroyi"
"Diamond Dove (Geopelia cuneata)","Geopelia_cuneata"
"Bar-shouldered Dove (Geopelia humeralis)","Geopelia_humeralis"
"Mangrove Dove, Scrub Dove, Kookawook. (Geopelia humeralis)","Geopelia_humeralis"
"Shouldered Dove (Geopelia humeralis)","Geopelia_humeralis"
"Peaceful Dove (Geopelia striata)","Geopelia_striata"
"Barred Ground Dove (Geopelia striata)","Geopelia_striata"
"Doodle-doo, Placid Dove, Zebra Dove, Barred Dove. (Geopelia striata)","Geopelia_striata"
"Zebra Dove (Geopelia striata)","Geopelia_striata"
"Spinifex Pigeon (Geophaps plumifera)","Geophaps_plumifera"
"Squatter Pigeon (Geophaps scripta)","Geophaps_scripta"
"Partridge Pigeon (Geophaps smithii)","Geophaps_smithii"
"Green-backed Gerygone (Gerygone chloronota)","Gerygone_chloronota"
"Western Gerygone (Gerygone fusca)","Gerygone_fusca"
"Mangrove Gerygone (Gerygone levigaster)","Gerygone_levigaster"
"Large-billed Gerygone (Gerygone magnirostris)","Gerygone_magnirostris"
"Brown Gerygone (Gerygone mouki)","Gerygone_mouki"
"White-throated Gerygone (Gerygone olivacea)","Gerygone_olivacea"
"Fairy Gerygone (Gerygone palpebrosa)","Gerygone_palpebrosa"
"Dusky Gerygone (Gerygone tenebrosa)","Gerygone_tenebrosa"
"Oriental Pratincole (Glareola maldivarum)","Glareola_maldivarum"
"Tawny-crowned Honeyeater (Gliciphila melanops)","Gliciphila_melanops"
"Musk Lorikeet (Glossopsitta concinna)","Glossopsitta_concinna"
"Green Leek, Musk Lory, Red-eared Lorikeet (Glossopsitta concinna)","Glossopsitta_concinna"
"Purple-crowned Lorikeet (Glossopsitta porphyrocephala)","Glossopsitta_porphyrocephala"
"Blue-crowned Lorikeet Zit Parrot (Glossopsitta porphyrocephala)","Glossopsitta_porphyrocephala"
"Little Lorikeet (Glossopsitta pusilla)","Glossopsitta_pusilla"
"Green Parakeet (Glossopsitta pusilla)","Glossopsitta_pusilla"
"Magpie-lark (Grallina cyanoleuca)","Grallina_cyanoleuca"
"Magpie Lark (Grallina cyanoleuca)","Grallina_cyanoleuca"
"Magpielark (Grallina cyanoleuca)","Grallina_cyanoleuca"
"Mudlark, Peewee (Grallina cyanoleuca)","Grallina_cyanoleuca"
"Painted Honeyeater (Grantiella picta)","Grantiella_picta"
"Sarus Crane (Grus antigone)","Grus_antigone"
"Brolga (Grus rubicunda)","Grus_rubicunda"
"White Tern (Gygis alba)","Gygis_alba"
"Angel Tern (Gygis alba)","Gygis_alba"
"Common White-tern (Gygis alba)","Gygis_alba"
"Fairy Tern (Gygis alba)","Gygis_alba"
"White Tem (Gygis alba)","Gygis_alba"
"Common White Tern (Gygis alba)","Gygis_alba"
"Sooty Oystercatcher (Haematopus fuliginosus)","Haematopus_fuliginosus"
"Australian Pied Oystercatcher (Haematopus longirostris)","Haematopus_longirostris"
"Pied Oystercatcher (Haematopus longirostris)","Haematopus_longirostris"
"White-bellied Sea-eagle (Haliaeetus leucogaster)","Haliaeetus_leucogaster"
"White-bellied Sea Eagle (Haliaeetus leucogaster)","Haliaeetus_leucogaster"
"White-bellied Fish-eagle (Haliaeetus leucogaster)","Haliaeetus_leucogaster"
"Brahminy Kite (Haliastur indus)","Haliastur_indus"
"Red-backed Kite, Sea Eagle (Haliastur indus)","Haliastur_indus"
"Whistling Kite (Haliastur sphenurus)","Haliastur_sphenurus"
"Blue Petrel (Halobaena caerulea)","Halobaena_caerulea"
"Black-breasted Buzzard (Hamirostra melanosternon)","Hamirostra_melanosternon"
"Black-breasted Kite (Hamirostra melanosternon)","Hamirostra_melanosternon"
"Pictorella Mannikin (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Diamant À Poitrine Blanche (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Diamant �� Poitrine Blanche (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Diamante Pectoral (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Pectoral Finch/munia (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Pictorella Mannikin/munia (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Pictorella Munia (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Weißbrustnonne (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Wei��brustnonne (Heteromunia pectoralis)","Heteromunia_pectoralis"
"White-breasted Finch/mannikin/munia (Heteromunia pectoralis)","Heteromunia_pectoralis"
"Grey-headed Robin (Heteromyias albispecularis)","Heteromyias_albispecularis"
"Grey-headed Robin (Heteromyias cinereifrons)","Heteromyias_cinereifrons"
"Little Eagle (Hieraaetus morphnoides)","Hieraaetus_morphnoides"
"Black-winged Stilt (Himantopus himantopus)","Himantopus_himantopus"
"Pied Stilt (Himantopus himantopus)","Himantopus_himantopus"
"White-throated Needletail (Hirundapus caudacutus)","Hirundapus_caudacutus"
